Emission/nm,smiles1,solvent,smiles2,y
489,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=C(OC)C=CC=C5)C1=O,CH2Cl2,ClCCl,0.489
493,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=C(OC)C=CC=C4)C1=O,CH2Cl2,ClCCl,0.493
508,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=C(OC)C=CC=C4)C1=O,CH2Cl2,ClCCl,0.508
481,OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.481
500,OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.5
515,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=CS5)C1=O,CH2Cl2,ClCCl,0.515
529,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.529
540,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.54
495,OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.495
480,OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.48
530,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=C(N(C)C)C=C5)C1=O,CH2Cl2,ClCCl,0.53
509,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.509
613,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.613
445,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.445
460,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.46
487,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.487
494,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.494
462,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.462
476,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.476
492,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.492
502,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.502
471,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.471
485,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.485
498,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.498
509,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.509
482,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.482
512,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.512
526,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.526
497,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,CH2Cl2,ClCCl,0.497
554,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,CH2Cl2,ClCCl,0.554
579,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,CH2Cl2,ClCCl,0.579
586,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(N(CCC)CCC)C=C4,CH2Cl2,ClCCl,0.586
605,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(CCC)CCC)C=C4,CH2Cl2,ClCCl,0.605
474,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4C#N,CH2Cl2,ClCCl,0.474
490,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(C#N)=C4,CH2Cl2,ClCCl,0.49
472,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4Br,CH2Cl2,ClCCl,0.472
496,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(Br)=C4,CH2Cl2,ClCCl,0.496
503,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4OC,CH2Cl2,ClCCl,0.503
505,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(OC)=C4,CH2Cl2,ClCCl,0.505
548,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4N(C)C,CH2Cl2,ClCCl,0.548
529,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(N(C)C)=C4,CH2Cl2,ClCCl,0.529
457,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C)C=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.457
443,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C)C3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.443
510,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C(C)=O)C=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.51
500,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C(C)=O)C3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.5
472,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C)C=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.472
459,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C)C3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.459
537,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C(C)=O)C=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.537
526,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C(C)=O)C3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.526
450,CN1CC2=C(N3C=C(C)C=CC3=C2C4=CC=C(C(F)(F)F)C=C4)C1=O,CH2Cl2,ClCCl,0.45
496,CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(C(F)(F)F)C=C4)C1=O,CH2Cl2,ClCCl,0.496
535,CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(O)C=C4)C1=O,CH2Cl2,ClCCl,0.535
611,CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(N(CC)CC)C=C4)C1=O,CH2Cl2,ClCCl,0.611
540,[O+]1C(C2=CC=CC=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC=CC=4)=C(C4C=CC=CC=4)C=13)C=C2)C1C=CC=CC=1,CH2Cl2,ClCCl,0.54
577,[O+]1C(C2=CC=C(C)C=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC(C)=CC=4)=C(C4C=CC(C)=CC=4)C=13)C=C2)C1C=CC(C)=CC=1,CH2Cl2,ClCCl,0.577
655,[O+]1C(C2=CC=C(OC)C=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC(OC)=CC=4)=C(C4C=CC(OC)=CC=4)C=13)C=C2)C1C=CC(CC)=CC=1,CH2Cl2,ClCCl,0.655
523,FC1C=C(C2C3=C4C5=C(C=CC=C5C=C3)C(C3C=CC=C(F)C=3)=C(C4=[O+]C=2C2C=CC=C(C=2)F)C2C=CC=C(F)C=2)C=CC=1,CH2Cl2,ClCCl,0.523
548,ClC1C=CC(C2C3=C4C(C(=C(C5C=CC(=CC=5)Cl)C5C=CC=C(C=C3)C4=5)C3C=CC(=CC=3)Cl)=[O+]C=2C2=CC=C(Cl)C=C2)=CC=1,CH2Cl2,ClCCl,0.548
506,C(F)(F)(F)C1=CC=C(C=C1)C1C2=C3C4C(=CC=CC=4C(=C(C4=CC=C(C(F)(F)F)C=C4)C3=[O+]C=1C1=CC=C(C=C1)C(F)(F)F)C1C=CC(=CC=1)C(F)(F)F)C=C2,CH2Cl2,ClCCl,0.506
519,C(=O)C1=CC=C(C=C1)C1=C(C2C=CC(C=O)=CC=2)C2=C3C(C=CC4C(C5C=CC(=CC=5)C=O)=C(C5C=CC(C=O)=CC=5)[O+]=C1C=43)=CC=C2,CH2Cl2,ClCCl,0.519
494,[O+]1C(C2=CC=CC=C2)=C(C2=C3C=1C(=C(C1C=CC=C(C=C2)C=13)CC)C1=CC=CC=C1)CC,CH2Cl2,ClCCl,0.494
548,[O+]1C(=C(C2=C3C=1C(C1C=CC=CC=1)=C(C1C=CC=CC=1)C1C3=C(C=CC=1)C1=CC=CC=C12)C1C=CC=CC=1)C1C=CC=CC=1,CH2Cl2,ClCCl,0.548
656,O(C)C1C=CC(=CC=1)C1[O+]=C2C(C3=CC=C(OC)C=C3)=C(C3C=CC(=CC=3)OC)C3C4=C(C5=CC=CC=C5C(=C42)C=1C1C=CC(=CC=1)OC)C=CC=3,CH2Cl2,ClCCl,0.656
637,[O+]1C(C2=CC=CC=C2)=C(C2C=CC=CC=2)C2C=C3C4=C5C(C=C3)=CC=CC5=CC3C(=C(C=1C=2C4=3)C1=CC=CC=C1)C1C=CC=CC=1,CH2Cl2,ClCCl,0.637
703,O(C)C1C=CC(=CC=1)C1=C(C2=C3C4=C(C=C5C3=C3C(=CC=CC3=C2)C=C5)C(C2C=CC(OC)=CC=2)=C([O+]=C41)C1C=CC(OC)=CC=1)C1C=CC(OC)=CC=1,CH2Cl2,ClCCl,0.703
596,[O+]1C(CCC)=C(CCC)C2=C3C=1C(=C(CCC)C1C=C4C5=C(C(C=CC5=CC=C4)=C2)C=13)CCC,CH2Cl2,ClCCl,0.596
469,[O+]1C(CCC)=C(C2C=CC3C4=C(C=CC=1C4=2)C=C(C=3CCC)CCC)CCC,CH2Cl2,ClCCl,0.469
625,[O+]1C(=C(C2C3C=1C1=CC(=C(C4=CC=CC(C=3C=CC=2)=C41)CCC)CCC)CCC)CCC,CH2Cl2,ClCCl,0.625
510,O(C)C1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(OC)C=C4)=CC=1C=23,CH2Cl2,ClCCl,0.51
478,FC1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(F)C=C4)=CC=1C=23,CH2Cl2,ClCCl,0.478
480,ClC1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(Cl)C=C4)=CC=1C=23,CH2Cl2,ClCCl,0.48
480,C1C=CC2C3C4C5C=CC6C7C=5C(C(C5C=CC(C(C)(C)C)=CC=5)=C(C5C=CC(C(C)(C)C)=CC=5)C=7C=CC=6)=CC=4C(C4C=CC(C(C)(C)C)=CC=4)=C(C=3C=CC=2C=1)C1C=CC(C(C)(C)C)=CC=1,CH2Cl2,ClCCl,0.48
521,C(=O)(OCC)/C=C/C1=C(N(C)C)C=CC(C2C=C(C(N(C)C)=CC=2)/C=C/C(=O)OCC)=C1,CH2Cl2,ClCCl,0.521
490,N(C)(C1=C(/C=C/C(=O)OCC)C=CC(=C1)C1C=C(N(C)C)C(=CC=1)/C=C/C(=O)OCC)C,CH2Cl2,ClCCl,0.49
560,S1C(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCC)C(C4SC=CC=4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCC)=CC=C1,CH2Cl2,ClCCl,0.56
610,S1C(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCC)C(C4SC(C5=C(C6=NC7=C(C=CC=C7)C=C6)C(C)=CC=C5)=CC=4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCC)=CC=C1,CH2Cl2,ClCCl,0.61
399,N12C(C3C=CC=CC=3)=NN=C1C=CC=C2,CH2Cl2,ClCCl,0.399
404,CC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.404
405,CC(C)(C)C1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.405
420,COC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.42
392,COC1=CC=CC=C1C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.392
428,COC1=CC=C(C=C1OC)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.428
473,CN(C)C1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.473
399,BrC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.399
399,ClC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.399
400,FC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.4
383,N#CC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,ClCCl,0.383
383,FC(C1=CC(C(F)(F)F)=CC(C2=NN=C3N2C=CC=C3)=C1)(F)F,CH2Cl2,ClCCl,0.383
399,N12C(C3=C4C(C=CC=C4)=CC=C3)=NN=C1C=CC=C2,CH2Cl2,ClCCl,0.399
423,N12C(C3=CC=CS3)=NN=C1C=CC=C2,CH2Cl2,ClCCl,0.423
377,N12C(C3=CC=CC=N3)=NN=C1C=CC=C2,CH2Cl2,ClCCl,0.377
585,O1C2=CC=C3OC(=C(C4C=CC=CC=4)C4C=CC(=C2C=43)C(=C1C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=CC=1,CH2Cl2,ClCCl,0.585
590,C1(OC(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=C1C5=C6C=C4)=C(C7=CC=CC=C7)C=C5OC(C8=CC=CC=C8)=C6C9=CC=CC=C9,CH2Cl2,ClCCl,0.59
591,CC1=CC=C(C)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,ClCCl,0.591
580,FC1=CC=C(F)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,ClCCl,0.58
594,CC1=CC=C(OC)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,ClCCl,0.594
587,ClC1=CC=C(OC)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,ClCCl,0.587
583,ClC(C(Cl)=C1)=CC=C1C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2,CH2Cl2,ClCCl,0.583
590,BrC1=CC(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=CC=C1OC,CH2Cl2,ClCCl,0.59
595,COC(C=C1OC)=CC=C1C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2,CH2Cl2,ClCCl,0.595
594,CC1=C2OC(C3=CC=CC=C3)=C(C4=CC=CC=C4)C5=C2C6=C(C=C5)C(C7=CC=CC=C7)=C(C8=CC=CC=C8)OC6=C1,CH2Cl2,ClCCl,0.594
577,FC1=CC=C(C=C1)C2=C(C3=CC=C(F)C=C3)OC4=CC=C5OC(C6=CC=C(F)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(F)C=C8,CH2Cl2,ClCCl,0.577
597,ClC1=CC=C(C=C1)C2=C(C3=CC=C(Cl)C=C3)OC4=CC=C5OC(C6=CC=C(Cl)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(Cl)C=C8,CH2Cl2,ClCCl,0.597
600,BrC1=CC=C(C=C1)C2=C(C3=CC=C(Br)C=C3)OC4=CC=C5OC(C6=CC=C(Br)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(Br)C=C8,CH2Cl2,ClCCl,0.6
619,FC(C1=CC=C(C=C1)C2=C(C3=CC=C(C(F)(F)F)C=C3)OC4=CC=C5OC(C6=CC=C(C(F)(F)F)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(C(F)(F)F)C=C8)(F)F,CH2Cl2,ClCCl,0.619
600,FC1=CC=CC(C2=C(C3=CC(F)=CC=C3)C4=C5C(O2)=CC=C6OC(C7=CC(F)=CC=C7)=C(C(C=C4)=C56)C8=CC(F)=CC=C8)=C1,CH2Cl2,ClCCl,0.6
577,FC1=CC=CC=C1C2=C(C3=C(F)C=CC=C3)C4=C5C(O2)=CC=C6OC(C7=C(F)C=CC=C7)=C(C(C=C4)=C56)C8=CC=CC=C8F,CH2Cl2,ClCCl,0.577
566,CC1=C(C2=CC=CC=C2)OC3=CC=C4OC(C5=CC=CC=C5)=C(C)C6=C4C3=C1C=C6,CH2Cl2,ClCCl,0.566
538,O1C(=C(C2=CC=C(C(C)(C)C)C=C2)C2C3C1=C1OC(C4=CC=C(C(C)(C)C)C=C4)=C(C4=CC=CC(=C14)C=3C=CC=2)C1=CC=C(C(C)(C)C)C=C1)C1C=CC(C(C)(C)C)=CC=1,CH2Cl2,ClCCl,0.538
545,O1C(=C(C2=CC=C(C(C)(C)C)C=C2)C2C3C1=C1OC(C4=CC=C(C(C)(C)C)C=C4)=C(C4=CC(Br)=CC(=C14)C=3C=C(Br)C=2)C1=CC=C(C(C)(C)C)C=C1)C1C=CC(C(C)(C)C)=CC=1,CH2Cl2,ClCCl,0.545
560,O1C(=C(C2=CC=CC=C2)C2C3C1=C1OC(C4=CC=CC=C4)=C(C4=CC(C5=CC=C(OC)C=C5)=CC(=C14)C=3C=C(C1=CC=C(OC)C=C1)C=2)C1=CC=CC=C1)C1C=CC=CC=1,CH2Cl2,ClCCl,0.56
554,O1C(=C(C2=CC=CC=C2)C2C3C1=C1OC(C4=CC=CC=C4)=C(C4=CC(C5=CC=C(C(C)(C)C)C=C5)=CC(=C14)C=3C=C(C1=CC=C(C(C)(C)C)C=C1)C=2)C1=CC=CC=C1)C1C=CC=CC=1,CH2Cl2,ClCCl,0.554
547,O1C(=C(C2=CC=C(F)C=C2)C2C3C1=C1OC(C4=CC=C(F)C=C4)=C(C4=CC(C5=CC=C(C(C)(C)C)C=C5)=CC(=C14)C=3C=C(C1=CC=C(C(C)(C)C)C=C1)C=2)C1=CC=C(F)C=C1)C1C=CC(F)=CC=1,CH2Cl2,ClCCl,0.547
518,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC=CN14,CH2Cl2,ClCCl,0.518
516,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(OC)C=C3)C4=CC=CN14,CH2Cl2,ClCCl,0.516
558,[O-][N+](C1=C(C=CC=C1)C2=CC3=C(C4=CC=CC=C4)C5=CC=CN5[B-](F)(F)[N+]3=C2)=O,CH2Cl2,ClCCl,0.558
582,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=CC=C3)=CC2=C(C4=CC=CC=C4)C5=CC(C6=CC=CC=C6[N+]([O-])=O)=CN15,CH2Cl2,ClCCl,0.582
561,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(Cl)C=C3)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,ClCCl,0.561
561,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=CC=C(Cl)C=C5[N+]([O-])=O)=CN14,CH2Cl2,ClCCl,0.561
586,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(Cl)C=C3)=CC2=C(C4=CC=CC=C4)C5=CC(C6=CC=C(Cl)C=C6[N+]([O-])=O)=CN15,CH2Cl2,ClCCl,0.586
554,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=CC(OC)=CC=C5[N+]([O-])=O)=CN14,CH2Cl2,ClCCl,0.554
554,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=CC(OC)=C3)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,ClCCl,0.554
577,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=CC(OC)=C3)=CC2=C(C4=CC=CC=C4)C5=CC(C6=CC(OC)=CC=C6[N+]([O-])=O)=CN15,CH2Cl2,ClCCl,0.577
629,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=C(OC)C=CC=C5OC)=CN14,CH2Cl2,ClCCl,0.629
629,F[B-]1(F)[N+]2=CC(C3=C(OC)C=CC=C3OC)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,ClCCl,0.629
641,F[B-]1(F)[N+]2=CC(C3=C(OC)C=CC=C3OC)=CC2=C(C4=CC=CC=C4)C5=CC(C6=C(OC)C=CC=C6OC)=CN15,CH2Cl2,ClCCl,0.641
552,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=C(F)C(F)=C(F)C(F)=C5F)=CN14,CH2Cl2,ClCCl,0.552
552,F[B-]1(F)[N+]2=CC(C3=C(F)C(F)=C(F)C(F)=C3F)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,ClCCl,0.552
577,F[B-]1(F)[N+]2=CC(C3=C(F)C(F)=C(F)C(F)=C3F)=CC2=C(C4=CC=CC=C4)C5=CC(C6=C(F)C(F)=C(F)C(F)=C6F)=CN15,CH2Cl2,ClCCl,0.577
569,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=C(F)C=CC=C5F)=CN14,CH2Cl2,ClCCl,0.569
569,F[B-]1(F)[N+]2=CC(C3=C(F)C=CC=C3F)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,ClCCl,0.569
594,F[B-]1(F)[N+]2=CC(C3=C(F)C=CC=C3F)=CC2=C(C4=CC=CC=C4)C5=CC(C6=C(F)C=CC=C6F)=CN15,CH2Cl2,ClCCl,0.594
597,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(OC)C=C3)C4=CC(C5=CC(OC)=C(OC)C=C5[N+]([O-])=O)=CN14,CH2Cl2,ClCCl,0.597
597,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(OC)C(OC)=C3)=CC2=C(C4=CC=C(OC)C=C4)C5=CC=CN15,CH2Cl2,ClCCl,0.597
612,F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(OC)C(OC)=C3)=CC2=C(C4=CC=C(OC)C=C4)C5=CC(C6=CC(OC)=C(OC)C=C6[N+]([O-])=O)=CN15,CH2Cl2,ClCCl,0.612
642,F[B-]1(F)[N+]2=CC(C3=C(OC)C=CC=C3OC)=CC2=C(C4=CC=CC=C4)C5=CC(C6=C(F)C(F)=C(F)C(F)=C6F)=CN15,CH2Cl2,ClCCl,0.642
569,F[B-]1(F)[N+]2=C(NC3=C4C=CC=C3)C4=CC2=C(C5=CC=CC=C5)C6=CC=CN16,CH2Cl2,ClCCl,0.569
622,F[B-]1(F)[N+]2=C3C(C4=C(N3)C=CC=C4)=CC2=C(C5=CC=CC=C5)C6=CC(C7=CC=CC=C7N8)=C8N16,CH2Cl2,ClCCl,0.622
398,CN1N=C2C(C=CC=C2)=C1C3=CC=C(C)S3,CH2Cl2,ClCCl,0.398
394,CN1N=C2C(C=CC=C2)=C1C3=CC=C(C)O3,CH2Cl2,ClCCl,0.394
414,O(C)C1OC(C2N(C)N=C3C=CC=CC=23)=CC=1,CH2Cl2,ClCCl,0.414
426,CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(C)=O)O3,CH2Cl2,ClCCl,0.426
434,CN1N=C2C(C=CC=C2)=C1C3=CC=C(C=O)O3,CH2Cl2,ClCCl,0.434
434,O=CC1=CC=C(O1)C2=C(C=CC=C3)C3=NN2C4=CC=CC=C4,CH2Cl2,ClCCl,0.434
431,O=CC1=CC=C(O1)C2=C(C=CC=C3)C3=NN2C4=CC=CC=N4,CH2Cl2,ClCCl,0.431
401,CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(OCC)=O)O3,CH2Cl2,ClCCl,0.401
398,CN1N=C2C(C=CC=C2)=C1C3=CC4=C(C=CC=C4)S3,CH2Cl2,ClCCl,0.398
393,CN1N=C2C(C=CC=C2)=C1C3=CC4=C(C=CC=C4)O3,CH2Cl2,ClCCl,0.393
420,CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(NC)=O)S3,CH2Cl2,ClCCl,0.42
537,CN1N=C2C(C=CC=C2)=C1C3=CC=C(O3)/C=C(C#N)/C#N,CH2Cl2,ClCCl,0.537
410,CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(S3)C,CH2Cl2,ClCCl,0.41
411,CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(O3)C,CH2Cl2,ClCCl,0.411
426,CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(OC)O3,CH2Cl2,ClCCl,0.426
453,CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(O3)C(C)=O,CH2Cl2,ClCCl,0.453
