Absorption/nm,smiles1,solvent,smiles2,y
435,CCCCCCN1B2C(C(C(C=CC=C3)=C3N2CCCCCC)=CC=C4)=C4C5=CC(N(CCCCCC)B6C7=C8C=CC=C7C(C=CC=C9)=C9N6CCCCCC)=C8C=C51,CH2Cl2,ClCCl,0.435
383,C12=CC=CC=C1NB(C3=C4C=CC=C3)C(C(C5=CC=CC=C5)=C4C6=CC=CC=C6)=C2,CH2Cl2,ClCCl,0.383
384,CC(C=C1)=CC=C1C2=C(C3=CC=C(C)C=C3)C(C=CC=C4)=C4B5C2=CC6=CC=CC=C6N5,CH2Cl2,ClCCl,0.384
383,FC(C=C1)=CC=C1C2=C(C3=CC=C(F)C=C3)C4=CC5=CC=CC=C5NB4C6=C2C=CC=C6,CH2Cl2,ClCCl,0.383
381,FC(C(C=C1)=CC=C1C2=C(C3=CC=C(C(F)(F)F)C=C3)C(C=CC=C4)=C4B5C2=CC6=CC=CC=C6N5)(F)F,CH2Cl2,ClCCl,0.381
386,CCCCC1=C(CCCC)C2=CC3=CC=CC=C3NB2C4=C1C=CC=C4,CH2Cl2,ClCCl,0.386
382,CC(C=C1)=CC2=C1B3C(C(C4=CC=CC=C4)=C2C5=CC=CC=C5)=CC6=CC=CC=C6N3,CH2Cl2,ClCCl,0.382
379,FC(C=C1)=CC2=C1B3C(C(C4=CC=CC=C4)=C2C5=CC=CC=C5)=CC6=CC=CC=C6N3,CH2Cl2,ClCCl,0.379
391,C12=CC=CC=C1N(CC3=CC=CC=C3)B(C4=C5C=CC=C4)C(C(C6=CC=CC=C6)=C5C7=CC=CC=C7)=C2,CH2Cl2,ClCCl,0.391
390,CCCCN1C2=CC=CC=C2C=C(C(C3=CC=CC=C3)=C4C5=CC=CC=C5)B1C6=C4C=CC=C6,CH2Cl2,ClCCl,0.39
394,CC1=CC=C(C=C(C(C2=CC=CC=C2)=C3C4=CC=CC=C4)B5C6=C3C=CC=C6)C(N5CC7=CC=CC=C7)=C1,CH2Cl2,ClCCl,0.394
396,CC1=CC=C(C=C(C(C2=CC=C(OC)C=C2)=C3C4=CC=C(OC)C=C4)B5C6=C3C=CC=C6)C(N5CC7=CC=CC=C7)=C1,CH2Cl2,ClCCl,0.396
392,FC1=C(C=C(C(C2=CC=CC=C2)=C3C4=CC=CC=C4)B5C6=C3C=CC=C6)C(N5CC7=CC=CC=C7)=CC=C1,CH2Cl2,ClCCl,0.392
382,C12=CC=CC=C1NB(C3=C4C=CS3)C(C(C5=CC=CC=C5)=C4C6=CC=CC=C6)=C2,CH2Cl2,ClCCl,0.382
392,F[B-]1(F)N2C=CC=CC2=NC2=[N+]1C=CC=C2,CH2Cl2,ClCCl,0.392
318,CC1=CC(C)=CC(C)=C1B(N2)C3=CC=C4B(C5=C(C)C=C(C)C=C5C)NC6=C(N34)C2=CC=C6,CH2Cl2,ClCCl,0.318
331,C12=CC=CC3=C1N4C(B(C5=CC=CC=C5)N2)=CC=C4B(C6=CC=CC=C6)N3,CH2Cl2,ClCCl,0.331
309,CB1NC2=C(N3C(B(C)N4)=CC=C13)C4=CC=C2,CH2Cl2,ClCCl,0.309
316,C12=CC=CC3=C1N4C(BN2)=CC=C4BN3,CH2Cl2,ClCCl,0.316
446,CCCCC1=CC2=CC3=CC4=CC=CC=C4C=C3C=C2C=C1,CH2Cl2,ClCCl,0.446
427,CCCCB1C=CC2=CC3=CC4=CC=CC=C4C=C3C=C2N1,CH2Cl2,ClCCl,0.427
324,N12C=CC=CB1C=CC3=C2C=CC=C3,CH2Cl2,ClCCl,0.324
372,N12C=CC=CB1C=CC3=C2C=C(C=CC=C4)C4=C3,CH2Cl2,ClCCl,0.372
390,N12C=CC3=C(C=C(C=CC=C4)C4=C3)B1C=CC5=C2C=CC=C5,CH2Cl2,ClCCl,0.39
416,N12C=CC3=C(C=C(C=CC=C4)C4=C3)B1C=CC5=C2C=C(C=CC=C6)C6=C5,CH2Cl2,ClCCl,0.416
510,CC1=CC(C2=CC=CC=C2)=[O+]C3=CC(N(C)C)=CC=C31,CH2Cl2,ClCCl,0.51
650,CN(C)C1=CC=C(C(/C=C2C3=CC=C(N(C)C)C=C3OC(C4=CC=CC=C4)=C\2)=CC(C5=CC=CC=C5)=[O+]6)C6=C1,CH2Cl2,ClCCl,0.65
746,CN(C)C1=CC=C(C(/C=C/C=C2C3=CC=C(N(C)C)C=C3OC(C4=CC=CC=C4)=C/2)=CC(C5=CC=CC=C5)=[O+]6)C6=C1,CH2Cl2,ClCCl,0.746
862,CN(C)C1=CC=C(C(/C=C/C=C/C=C2C3=CC=C(N(C)C)C=C3OC(C4=CC=CC=C4)=C/2)=CC(C5=CC=CC=C5)=[O+]6)C6=C1,CH2Cl2,ClCCl,0.862
1026,CN(C)C1=CC=C(C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3C4=CC=C(N(C)C)C=C4OC(C5=CC=CC=C5)=C\3)=CC(C6=CC=CC=C6)=[O+]7)C7=C1,CH2Cl2,ClCCl,1.026
368,C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=CC=CC=C5)O2,CH2Cl2,ClCCl,0.368
372,FC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,CH2Cl2,ClCCl,0.372
370,ClC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,CH2Cl2,ClCCl,0.37
376,COC1=CC(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)=CC=C1,CH2Cl2,ClCCl,0.376
405,COC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,CH2Cl2,ClCCl,0.405
410,C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=CC=C(C=CC=C6)C6=C5)O2,CH2Cl2,ClCCl,0.41
411,C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=C(C=CC=C6)C6=CC7C5=CC=CC7)O2,CH2Cl2,ClCCl,0.411
506,CN(C)C1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,CH2Cl2,ClCCl,0.506
485,C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=CC=C(C=C6)C7C5=CC=C8C7C6=CC=C8)O2,CH2Cl2,ClCCl,0.485
346,O=P(C1=CC=CC2=CC=CC3=C12)(C4=CC=CC=C4)C5=C6C3=CC=CC6=CC=C5,CH2Cl2,ClCCl,0.346
346,O=P(C1=CC=CC2=CC=CC3=C12)(OCC)C4=C5C3=CC=CC5=CC=C4,CH2Cl2,ClCCl,0.346
351,O=P(C1=CC=CC2=CC=CC3=C12)(OC4=C(C)C=C(C)C=C4C)C5=C6C3=CC=CC6=CC=C5,CH2Cl2,ClCCl,0.351
337,C1(C2=CC=CC=C2)=NC=C3N1C(C4=CC=CC=C4)=CC=C3,CH2Cl2,ClCCl,0.337
332,COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,CH2Cl2,ClCCl,0.332
341,CC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,CH2Cl2,ClCCl,0.341
336,FC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,CH2Cl2,ClCCl,0.336
338,ClC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,CH2Cl2,ClCCl,0.338
358,O=C(C)C(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,CH2Cl2,ClCCl,0.358
341,COC(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,CH2Cl2,ClCCl,0.341
339,CC(C)(C)C(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,CH2Cl2,ClCCl,0.339
331,N#CC(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,CH2Cl2,ClCCl,0.331
329,COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=C(C#N)C=C4)N32,CH2Cl2,ClCCl,0.329
366,CC(C(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=C(OC)C=C4)N32)=O,CH2Cl2,ClCCl,0.366
324,CC(C=C1)=CC=C1C2=NC=C3N2C4=C(C=CC=C4)C=C3,CH2Cl2,ClCCl,0.324
325,CC(C=CC=C1)=C1C2=NC=C3N2C4=C(C=CC=C4)C=C3,CH2Cl2,ClCCl,0.325
720,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=CC(N(CC)CC)=C7)=C7O4,CH2Cl2,ClCCl,0.72
710,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=C(C)C(NCC)=C7)=C7O4,CH2Cl2,ClCCl,0.71
712,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=CC(NCC)=C7)=C7O4,CH2Cl2,ClCCl,0.712
724,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=C7C8=C9CCCN8CCC7)=C9O4,CH2Cl2,ClCCl,0.724
714,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=CC(O)=C7)=C7O4,CH2Cl2,ClCCl,0.714
344,O=P1(C2=CC=CC=C2)C3=C(C=CC=C3)N(C4=CC=CC=C4)C5=C1C=CC=C5,CH2Cl2,ClCCl,0.344
372,O=P1(C2=CC=CC=C2)C3=C(C=CC=C3)N(C)C4=C1C(C=CC=C5)=C5C6=C4C=CC=C6,CH2Cl2,ClCCl,0.372
694,F[B-]1(F)N2C(C3=CC=C(C#CC4=CC=C(C(C=CC([N+]([O-])=O)=C5)=C5C6(CCCCCC)CCCCCC)C6=C4)C=C3)=CC(C7=CC=CC=C7)=C2N=C8C(C9=CC=CC=C9)=CC(C%10=CC=C(C#CC%11=CC=C(C(C=CC([N+]([O-])=O)=C%12)=C%12C%13(CCCCCC)CCCCCC)C%13=C%11)C=C%10)=[N+]18,CH2Cl2,ClCCl,0.694
729,F[B-]1(N2C(C3=CC=C(C=C3)OC)=C4C(C=CC=C4)=C2N=C5C6=C(C=CC=C6)C(C7=CC=C(C=C7)OC)=[N+]15)F,CH2Cl2,ClCCl,0.729
346,COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,CH2Cl2,ClCCl,0.346
399,C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,CH2Cl2,ClCCl,0.399
354,COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,CH2Cl2,ClCCl,0.354
347,COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,CH2Cl2,ClCCl,0.347
397,C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,CH2Cl2,ClCCl,0.397
354,COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,CH2Cl2,ClCCl,0.354
360,COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,CH2Cl2,ClCCl,0.36
402,C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,CH2Cl2,ClCCl,0.402
374,C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,CH2Cl2,ClCCl,0.374
598,F[B-](F)(N1C2=CC=C1CC)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC,CH2Cl2,ClCCl,0.598
599,F[B-](F)(N1C2=CC=C1CC)[N+]3=C(N(C4=C3C=CC(OC)=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC,CH2Cl2,ClCCl,0.599
600,F[B-](F)(N1C2=CC=C1CC)[N+]3=C(N(C4=C3C=CC(F)=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC,CH2Cl2,ClCCl,0.6
622,F[B-](F)(N1C2=CC3=C1CCCC3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=C8CCCCC8=C7,CH2Cl2,ClCCl,0.622
621,F[B-](F)(N1C2=CC(Br)=C1CC)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C(Br)=C6)CC,CH2Cl2,ClCCl,0.621
615,F[B-](F)(N1C2=C(C(Br)=C1CC)Br)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C(Br)=C6)CC,CH2Cl2,ClCCl,0.615
615,F[B-](F)(N1C2=CC(I)=C1CC)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC.C.[Br],CH2Cl2,ClCCl,0.615
634,F[B-](F)(N1C2=CC(I)=C1CC)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C(I)=C6)CC,CH2Cl2,ClCCl,0.634
594,CCC(C(I)=C1)=[N+]2C1=C3C(N(C4=C5C=CC=C4)[B-]2(C#CC)C#CC)=[N+]5[B-](C#CC)(N6C3=CC(I)=C6CC)C#CC,CH2Cl2,ClCCl,0.594
592,CCC(C(I)=C1)=[N+]2C1=C3C(N(C4=C5C=CC=C4)[B-]2(C#CC(CO)O)C#CC(O)CO)=[N+]5[B-](C#CC(CO)O)(N6C3=CC(I)=C6CC)C#CC(CO)O,CH2Cl2,ClCCl,0.592
803,F[B-](F)(N1C2=CC=C1/C=C/C3=CC(C(CCCCCCCC)(CCCCCCCC)C4=C5C=CC=C4)=C5C=C3)[N+]6=C(N(C7=C6C=CC=C7)[B-]8(F)F)C2=C9[N+]8=C(C=C9)/C=C/C%10=CC(C(CCCCCCCC)(CCCCCCCC)C%11=C%12C=CC=C%11)=C%12C=C%10,CH2Cl2,ClCCl,0.803
784,F[B-](F)(N1C2=CC=C1/C=C/C3=C(OCCCCCCCC)C=CC(OCCCCCCCC)=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=C(C=C7)/C=C/C8=C(OCCCCCCCC)C=CC(OCCCCCCCC)=C8,CH2Cl2,ClCCl,0.784
783,F[B-](F)(N1C2=CC=C1/C=C/C3=C(OCCCCCCCC)C=C(C=O)C(OCCCCCCCC)=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=C(C=C7)/C=C/C8=C(OCCCCCCCC)C=C(C=O)C(OCCCCCCCC)=C8,CH2Cl2,ClCCl,0.783
694,F[B-](F)(N1C2=CC=C1/C=C/C3=CC=C(OCCN=[N+]=[N-])C=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=CC=C7,CH2Cl2,ClCCl,0.694
695,F[B-](F)(N1C2=CC=C1/C=C/C3=CC=C(OCCCCCC(O)=O)C=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=CC=C7,CH2Cl2,ClCCl,0.695
355,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=CO4)=C4C=CC3=C2,CH2Cl2,ClCCl,0.355
381,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=CO4)=C4C=CC3=C2C5=CC=C(C#N)C=C5,CH2Cl2,ClCCl,0.381
372,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=CO4)=C4C=CC3=C2C5=CC=CC=C5,CH2Cl2,ClCCl,0.372
386,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=CO4)=C4C=CC3=C2C5=CC=C(N(CC)CC)C=C5,CH2Cl2,ClCCl,0.386
415,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(C#N)C=C4)O5)=C5C=CC3=C2,CH2Cl2,ClCCl,0.415
434,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(C#N)C=C4)O5)=C5C=CC3=C2C6=CC=C(C#N)C=C6,CH2Cl2,ClCCl,0.434
436,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(C#N)C=C4)O5)=C5C=CC3=C2C6=CC=CC=C6,CH2Cl2,ClCCl,0.436
459,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(C#N)C=C4)O5)=C5C=CC3=C2C6=CC=C(N(CC)CC)C=C6,CH2Cl2,ClCCl,0.459
391,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=CC=C4)O5)=C5C=CC3=C2,CH2Cl2,ClCCl,0.391
413,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=CC=C4)O5)=C5C=CC3=C2C6=CC=C(C#N)C=C6,CH2Cl2,ClCCl,0.413
410,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=CC=C4)O5)=C5C=CC3=C2C6=CC=CC=C6,CH2Cl2,ClCCl,0.41
424,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=CC=C4)O5)=C5C=CC3=C2C6=CC=C(N(CC)CC)C=C6,CH2Cl2,ClCCl,0.424
405,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(N(CC)CC)C=C4)O5)=C5C=CC3=C2,CH2Cl2,ClCCl,0.405
431,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(N(CC)CC)C=C4)O5)=C5C=CC3=C2C6=CC=C(C#N)C=C6,CH2Cl2,ClCCl,0.431
423,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(N(CC)CC)C=C4)O5)=C5C=CC3=C2C6=CC=CC=C6,CH2Cl2,ClCCl,0.423
662,N(CC)(C1=CC2OC(C(=CC=2C=C1)C1=[O+]C2=CC(N(CC)CC)=CC=C2C(=C1)C1=C(C=CC=C1)C(O)=O)=O)CC,CH2Cl2,ClCCl,0.662
670,N(C1=CC2OC(=O)C(C3=[O+]C4=CC(N(CC)CC)=CC=C4C=C3)=CC=2C=C1)(CC)CC,CH2Cl2,ClCCl,0.67
720,CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(N(CC)CC)=CC=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,CH2Cl2,ClCCl,0.72
710,CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(NCC)=C(C)C=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,CH2Cl2,ClCCl,0.71
712,CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(NCC)=CC=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,CH2Cl2,ClCCl,0.712
724,CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=C7C(N8CCC7)=C(CCC8)C=C6C(/C=C9C(C)(C)C(C=CC=C%10)=C%10N\9CC)=C5CCC4,CH2Cl2,ClCCl,0.724
662,CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C=C(C4=CC(C=CC(N(CC)CC)=C5)=C5OC4=O)OC2=C/1,CH2Cl2,ClCCl,0.662
880,C12=C(CCC3)C4=[N+]3CCCC4=CC1=CC(C5=C2)=C(C6=CC(C=C7C8=C9CCCN8CCC7)=C9C=C6C5%10C(C=CC=C%11)=C%11OC%12=C%10C=CC=C%12)C%13=CC=CC=C%13,CH2Cl2,ClCCl,0.88
879,CC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,CH2Cl2,ClCCl,0.879
882,CCC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,CH2Cl2,ClCCl,0.882
873,CC1=CC=CC(C)=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,CH2Cl2,ClCCl,0.873
885,COCC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,CH2Cl2,ClCCl,0.885
880,COC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,CH2Cl2,ClCCl,0.88
326,CC(CO)N1CC2=C(N3C=CC=CC3=C2C)C1=O,CH2Cl2,ClCCl,0.326
349,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C)C1=O,CH2Cl2,ClCCl,0.349
342,CC(CO)N1CC2=C(N3C=CC(=CC3=C2C)C#N)C1=O,CH2Cl2,ClCCl,0.342
396,CC(CO)N1CC2=C(N3C=CC(=CC3=C2C)C(C)=O)C1=O,CH2Cl2,ClCCl,0.396
298,OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=CC=C4)C1=O,CH2Cl2,ClCCl,0.298
320,OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=CC=C4)C1=O,CH2Cl2,ClCCl,0.32
350,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=CC=C5)C1=O,CH2Cl2,ClCCl,0.35
388,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=CC=C4)C1=O,CH2Cl2,ClCCl,0.388
403,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4)C1=O,CH2Cl2,ClCCl,0.403
320,OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=C(OC)C=CC=C4)C1=O,CH2Cl2,ClCCl,0.32
323,OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=C(OC)C=CC=C4)C1=O,CH2Cl2,ClCCl,0.323
381,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=C(OC)C=CC=C5)C1=O,CH2Cl2,ClCCl,0.381
391,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=C(OC)C=CC=C4)C1=O,CH2Cl2,ClCCl,0.391
404,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=C(OC)C=CC=C4)C1=O,CH2Cl2,ClCCl,0.404
322,OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.322
335,OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.335
283,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=CS5)C1=O,CH2Cl2,ClCCl,0.283
398,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.398
349,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=CS4)C1=O,CH2Cl2,ClCCl,0.349
298,OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.298
311,OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.311
403,OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=C(N(C)C)C=C5)C1=O,CH2Cl2,ClCCl,0.403
428,OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.428
440,OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,CH2Cl2,ClCCl,0.44
344,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.344
344,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.344
394,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.394
407,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C#N)C=C4,CH2Cl2,ClCCl,0.407
318,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.318
325,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.325
393,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.393
405,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(Br)C=C4,CH2Cl2,ClCCl,0.405
344,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.344
337,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.337
396,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.396
408,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C)C=C4,CH2Cl2,ClCCl,0.408
345,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.345
400,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.4
412,O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(OC)C=C4,CH2Cl2,ClCCl,0.412
